TransactionID,CustomerID,TransactionDate,TransactionType,Amount,ProductCategory,ProductSubcategory,BranchCity,BranchLat,BranchLong,Channel,Currency,CreditCardFees,InsuranceFees,LatePaymentAmount,CustomerScore,MonthlyIncome,CustomerSegment,RecommendedOffer
13262,6718,07/02/2025 00:00,Deposit,2336.059688,Savings Account,Standard,Madrid,40.4168,-3.7038,ATM,EUR,0,0,0,836,3962.22,,
13263,6152,30/10/2023 00:00,Deposit,107.8606178,Checking Account,Student,Seville,37.3891,-5.9845,ATM,EUR,0,0,0,687,5378.93,,
13264,3234,25/12/2023 00:00,Withdrawal,4950.036834,Credit Card,Gold,Murcia,37.9847,-1.1287,Mobile,EUR,37.19,0,0,791,2818.83,,
13265,7335,01/04/2023 00:00,Withdrawal,1049.527792,Checking Account,Student,Murcia,37.9847,-1.1287,Branch,EUR,0,0,0,542,2155.72,,
13266,2236,20/01/2024 00:00,Withdrawal,5544.103463,Credit Card,Platinum,Malaga,36.7213,-4.4214,ATM,EUR,5.59,0,0,646,7195.3,,
13267,2623,30/05/2024 00:00,Transfer,2826.646,Credit Card,Gold,Barcelona,41.3874,2.1686,Mobile,EUR,16.64,0,0,483,4071.39,,
13268,2374,22/01/2023 00:00,Card Payment,9698.217192,Credit Card,Standard,Madrid,40.4168,-3.7038,Online,EUR,3.44,0,0,325,8878.98,,
13269,8275,09/05/2025 00:00,Deposit,5362.313316,Mortgage,Student,Murcia,37.9847,-1.1287,Online,EUR,0,0,0,501,8479.47,,
13270,7359,03/12/2023 00:00,Deposit,10193.69607,Loan,Gold,Murcia,37.9847,-1.1287,Mobile,EUR,0,85.03,0,335,9976.14,,
13271,1176,05/02/2023 00:00,Withdrawal,3058.769374,Loan,Student,Seville,37.3891,-5.9845,ATM,EUR,0,51.97,0,357,2115,,
13272,7704,07/03/2025 00:00,Card Payment,2835.378165,Mortgage,Standard,Madrid,40.4168,-3.7038,ATM,EUR,0,0,0,607,3312.46,,
13273,3928,17/06/2024 00:00,Deposit,1730.097723,Checking Account,Standard,Murcia,37.9847,-1.1287,Branch,EUR,0,0,0,469,6374.92,,
13274,9817,15/04/2023 00:00,Deposit,3264.837996,Credit Card,Standard,Valencia,39.4699,-0.3763,Online,EUR,19.95,0,0,687,6705.13,,
13275,8617,17/06/2023 00:00,Transfer,12650.29086,Mortgage,Standard,Barcelona,41.3874,2.1686,ATM,USD,0,0,0,615,8291.91,,
13276,8614,08/07/2023 00:00,Fee,5959.127582,Checking Account,Gold,Seville,37.3891,-5.9845,Mobile,EUR,0,0,0,389,6288.92,,
13277,4715,07/06/2024 00:00,Withdrawal,5413.453989,Loan,Gold,Murcia,37.9847,-1.1287,ATM,EUR,0,25.36,0,814,6861.97,,
13278,5274,18/05/2023 00:00,Fee,942.2501464,Savings Account,Standard,Valencia,39.4699,-0.3763,Branch,EUR,0,0,0,782,8319.88,,
13279,9586,14/03/2024 00:00,Fee,485.7192832,Credit Card,Platinum,Madrid,40.4168,-3.7038,Mobile,USD,8.21,0,0,537,2953.29,,
13280,5971,30/03/2023 00:00,Transfer,6053.865156,Credit Card,Gold,Bilbao,43.263,-2.935,Mobile,EUR,38.98,0,0,525,3876.51,,
13281,9389,02/06/2023 00:00,Deposit,6915.811966,Credit Card,Standard,Bilbao,43.263,-2.935,Mobile,EUR,42.59,0,0,697,1012.45,,
13282,1968,11/01/2024 00:00,Withdrawal,7530.960404,Loan,Gold,Zaragoza,41.6488,-0.8891,Mobile,EUR,0,27.45,0,423,7756.41,,
13283,4155,11/08/2024 00:00,Loan Payment,4907.791444,Credit Card,Student,Bilbao,43.263,-2.935,Mobile,USD,20.39,0,197.7,370,2342.51,,
13284,5764,09/04/2025 00:00,Fee,9516.118922,Credit Card,Platinum,Seville,37.3891,-5.9845,Mobile,EUR,27.27,0,0,612,7221.96,,
13285,3504,24/03/2025 00:00,Card Payment,318.3442513,Loan,Standard,Barcelona,41.3874,2.1686,ATM,EUR,0,69.71,0,636,5649.32,,
13286,8643,09/05/2025 00:00,Fee,14727.36796,Mortgage,Platinum,Murcia,37.9847,-1.1287,ATM,EUR,0,0,0,485,3285.78,,
13287,7006,29/03/2024 00:00,Transfer,2160.315923,Checking Account,Gold,Zaragoza,41.6488,-0.8891,Branch,USD,0,0,0,530,4981.62,,
13288,8962,05/02/2025 00:00,Fee,1914.22915,Savings Account,Gold,Valencia,39.4699,-0.3763,Branch,EUR,0,0,0,367,2101.33,,
13289,8943,21/03/2025 00:00,Fee,5870.114499,Checking Account,Student,Malaga,36.7213,-4.4214,ATM,USD,0,0,0,562,2903.48,,
13290,2269,13/09/2023 00:00,Fee,2829.55009,Loan,Standard,Murcia,37.9847,-1.1287,Mobile,USD,0,53.32,0,540,3703.92,,
13291,2364,13/01/2024 00:00,Transfer,8817.387052,Loan,Standard,Seville,37.3891,-5.9845,Online,EUR,0,92.69,0,703,8158.04,,
13292,7716,02/09/2023 00:00,Deposit,2598.402209,Checking Account,Business,Murcia,37.9847,-1.1287,Online,EUR,0,0,0,704,7743.88,,
13293,1923,20/06/2023 00:00,Card Payment,11679.09564,Loan,Student,Zaragoza,41.6488,-0.8891,ATM,EUR,0,98.82,0,499,6212.44,,
13294,1470,02/12/2023 00:00,Fee,860.6204904,Savings Account,Platinum,Bilbao,43.263,-2.935,Branch,EUR,0,0,0,370,6066.25,,
13295,7597,04/05/2025 00:00,Withdrawal,9114.714356,Credit Card,Standard,Barcelona,41.3874,2.1686,ATM,EUR,32.4,0,0,338,1526.85,,
13296,3954,21/02/2023 00:00,Card Payment,11790.02972,Mortgage,Business,Malaga,36.7213,-4.4214,ATM,USD,0,0,0,523,4911.24,,
13297,2148,13/04/2023 00:00,Fee,853.2880373,Savings Account,Platinum,Barcelona,41.3874,2.1686,Online,EUR,0,0,0,613,7423.28,,
13298,4086,06/12/2024 00:00,Fee,4820.570569,Loan,Gold,Seville,37.3891,-5.9845,Online,EUR,0,35.96,0,661,4198.81,,
13299,1629,11/10/2024 00:00,Withdrawal,1567.351217,Mortgage,Gold,Zaragoza,41.6488,-0.8891,Branch,EUR,0,0,0,437,5182.49,,
13300,8407,03/04/2024 00:00,Transfer,4679.686368,Checking Account,Student,Malaga,36.7213,-4.4214,ATM,EUR,0,0,0,659,1300.91,,
13301,1774,24/06/2023 00:00,Loan Payment,9395.584089,Credit Card,Gold,Barcelona,41.3874,2.1686,Mobile,EUR,47.05,0,34.89,543,8439.25,,
13302,9551,28/07/2023 00:00,Withdrawal,625.0176577,Checking Account,Gold,Bilbao,43.263,-2.935,ATM,EUR,0,0,0,321,6528.1,,
13303,9709,12/08/2023 00:00,Loan Payment,3856.915919,Mortgage,Business,Seville,37.3891,-5.9845,Mobile,EUR,0,0,55.53,784,7310.64,,
13304,2343,26/04/2023 00:00,Deposit,7390.752268,Credit Card,Platinum,Valencia,39.4699,-0.3763,Mobile,EUR,49.4,0,0,804,3623.66,,
13305,8398,03/07/2023 00:00,Deposit,3578.123158,Checking Account,Platinum,Seville,37.3891,-5.9845,Mobile,EUR,0,0,0,836,8280.84,,
13306,8197,22/05/2023 00:00,Fee,5060.262362,Mortgage,Business,Madrid,40.4168,-3.7038,Branch,EUR,0,0,0,548,6537.42,,
13307,6016,02/04/2024 00:00,Card Payment,5884.316281,Credit Card,Platinum,Madrid,40.4168,-3.7038,Online,EUR,41.4,0,0,369,8270.95,,
13308,8797,02/10/2024 00:00,Fee,3658.829476,Loan,Platinum,Bilbao,43.263,-2.935,Mobile,EUR,0,0.03,0,460,6280.93,,
13309,3899,17/03/2024 00:00,Transfer,3223.208828,Credit Card,Student,Valencia,39.4699,-0.3763,Mobile,EUR,25.34,0,0,588,1673.71,,
13310,1934,22/05/2023 00:00,Loan Payment,12013.87105,Mortgage,Standard,Madrid,40.4168,-3.7038,Online,EUR,0,0,103.56,498,7905.1,,
13311,2986,25/11/2024 00:00,Deposit,1956.278524,Savings Account,Platinum,Bilbao,43.263,-2.935,Online,EUR,0,0,0,633,9246.72,,
13312,5996,08/04/2023 00:00,Deposit,10442.70546,Mortgage,Platinum,Valencia,39.4699,-0.3763,Branch,USD,0,0,0,656,4909.95,,
13313,7542,18/12/2024 00:00,Fee,756.2502538,Savings Account,Platinum,Madrid,40.4168,-3.7038,ATM,USD,0,0,0,824,9516.76,,
13314,6465,16/02/2024 00:00,Fee,3114.654692,Checking Account,Gold,Valencia,39.4699,-0.3763,Mobile,EUR,0,0,0,704,3676.28,,
13315,7311,01/02/2024 00:00,Transfer,6858.438151,Loan,Business,Barcelona,41.3874,2.1686,ATM,EUR,0,55.27,0,642,1202.32,,
13316,9568,12/04/2023 00:00,Fee,2621.679074,Credit Card,Student,Zaragoza,41.6488,-0.8891,Online,EUR,39.79,0,0,576,7023.79,,
13317,2505,29/12/2023 00:00,Card Payment,6290.443541,Mortgage,Gold,Zaragoza,41.6488,-0.8891,Branch,EUR,0,0,0,764,7485.5,,
13318,6363,25/12/2023 00:00,Fee,9437.26374,Loan,Business,Seville,37.3891,-5.9845,Branch,EUR,0,85.86,0,409,1678.2,,
13319,2010,28/11/2023 00:00,Card Payment,809.7771611,Savings Account,Student,Seville,37.3891,-5.9845,Mobile,EUR,0,0,0,728,5230.31,,
13320,4477,19/11/2023 00:00,Card Payment,2500.266732,Savings Account,Gold,Bilbao,43.263,-2.935,ATM,EUR,0,0,0,705,7533.92,,
13321,8741,18/02/2025 00:00,Transfer,3911.524086,Mortgage,Student,Valencia,39.4699,-0.3763,Online,EUR,0,0,0,688,2094.02,,
13322,4857,23/08/2024 00:00,Fee,2049.236071,Savings Account,Platinum,Malaga,36.7213,-4.4214,ATM,USD,0,0,0,495,4685.15,,
13323,4839,26/04/2024 00:00,Card Payment,4668.717915,Loan,Gold,Valencia,39.4699,-0.3763,Mobile,EUR,0,62.37,0,847,2947.65,,
13324,5268,07/12/2024 00:00,Card Payment,8141.251626,Loan,Gold,Barcelona,41.3874,2.1686,Mobile,EUR,0,32.58,0,646,3071.21,,
13325,3553,12/07/2023 00:00,Fee,9528.362916,Loan,Standard,Valencia,39.4699,-0.3763,Mobile,EUR,0,46.28,0,539,8150.91,,
13326,5389,17/02/2023 00:00,Fee,7453.500631,Mortgage,Platinum,Zaragoza,41.6488,-0.8891,Mobile,USD,0,0,0,651,7759.58,,
13327,1551,17/10/2024 00:00,Loan Payment,835.0965705,Savings Account,Platinum,Malaga,36.7213,-4.4214,ATM,EUR,0,0,9.77,561,6872.32,,
13328,6566,17/10/2023 00:00,Deposit,4333.409925,Savings Account,Gold,Valencia,39.4699,-0.3763,ATM,EUR,0,0,0,573,4253.64,,
13329,6758,27/04/2024 00:00,Withdrawal,1458.332946,Checking Account,Gold,Valencia,39.4699,-0.3763,Mobile,EUR,0,0,0,488,1368.11,,
13330,4051,09/05/2023 00:00,Deposit,5662.114723,Credit Card,Business,Barcelona,41.3874,2.1686,Mobile,EUR,2.8,0,0,610,9755.87,,
13331,6322,16/02/2023 00:00,Loan Payment,5162.320164,Credit Card,Standard,Murcia,37.9847,-1.1287,Branch,EUR,36.69,0,2.64,495,6934.75,,
13332,3555,12/02/2024 00:00,Withdrawal,1433.439704,Savings Account,Gold,Zaragoza,41.6488,-0.8891,Online,EUR,0,0,0,316,2121.35,,
13333,2089,03/12/2023 00:00,Deposit,4753.594401,Savings Account,Student,Malaga,36.7213,-4.4214,Branch,EUR,0,0,0,741,1355.1,,
13334,1458,09/04/2024 00:00,Transfer,8405.758337,Loan,Business,Barcelona,41.3874,2.1686,Mobile,USD,0,37.36,0,363,4364.11,,
13335,5721,25/03/2025 00:00,Loan Payment,7010.571039,Mortgage,Gold,Barcelona,41.3874,2.1686,Mobile,EUR,0,0,111.73,782,5695.28,,
13336,7304,10/05/2024 00:00,Transfer,2214.914594,Savings Account,Platinum,Murcia,37.9847,-1.1287,Mobile,USD,0,0,0,544,1130.27,,
13337,2920,09/06/2024 00:00,Transfer,728.0279788,Checking Account,Standard,Valencia,39.4699,-0.3763,Mobile,EUR,0,0,0,690,4181.51,,
13338,8694,20/07/2024 00:00,Deposit,6089.383782,Checking Account,Business,Valencia,39.4699,-0.3763,Branch,EUR,0,0,0,627,5303.1,,
13339,6668,27/06/2023 00:00,Card Payment,421.7906331,Savings Account,Student,Seville,37.3891,-5.9845,Online,EUR,0,0,0,819,8828.12,,
13340,7298,25/02/2023 00:00,Withdrawal,1971.125497,Credit Card,Business,Valencia,39.4699,-0.3763,Mobile,EUR,16.48,0,0,599,6116.79,,
13341,7629,13/11/2024 00:00,Card Payment,2463.401939,Mortgage,Standard,Malaga,36.7213,-4.4214,Branch,EUR,0,0,0,518,8684.25,,
13342,6146,10/04/2025 00:00,Fee,538.74164,Checking Account,Standard,Malaga,36.7213,-4.4214,ATM,EUR,0,0,0,385,8188.3,,
13343,2003,28/05/2023 00:00,Fee,4138.870468,Savings Account,Business,Bilbao,43.263,-2.935,Mobile,EUR,0,0,0,815,3857.86,,
13344,4083,04/10/2024 00:00,Loan Payment,4521.120723,Savings Account,Student,Murcia,37.9847,-1.1287,Online,EUR,0,0,46.52,343,1411.67,,
13345,3589,27/06/2023 00:00,Transfer,7771.329621,Loan,Business,Barcelona,41.3874,2.1686,Branch,USD,0,46.06,0,340,1272.84,,
13346,5310,12/08/2024 00:00,Loan Payment,6845.601186,Checking Account,Platinum,Valencia,39.4699,-0.3763,Branch,EUR,0,0,41.99,802,4015.12,,
13347,3241,27/10/2023 00:00,Deposit,8385.892087,Loan,Business,Murcia,37.9847,-1.1287,ATM,USD,0,54.69,0,791,4232.36,,
13348,6766,07/10/2024 00:00,Transfer,10211.22047,Mortgage,Gold,Zaragoza,41.6488,-0.8891,ATM,EUR,0,0,0,307,7327.14,,
13349,8711,01/04/2025 00:00,Fee,13254.69076,Mortgage,Gold,Barcelona,41.3874,2.1686,Online,EUR,0,0,0,662,9562.49,,
13350,5980,05/09/2024 00:00,Deposit,723.9340788,Checking Account,Student,Malaga,36.7213,-4.4214,ATM,EUR,0,0,0,772,7072.74,,
13351,1938,05/03/2025 00:00,Deposit,691.3082757,Loan,Gold,Barcelona,41.3874,2.1686,Mobile,USD,0,63.68,0,402,6099.15,,
13352,5301,15/01/2025 00:00,Card Payment,533.4519769,Credit Card,Gold,Bilbao,43.263,-2.935,Online,EUR,41.11,0,0,592,7769.42,,
13353,4970,08/04/2023 00:00,Loan Payment,5196.10479,Loan,Business,Murcia,37.9847,-1.1287,ATM,EUR,0,57.52,77.72,745,3102.27,,
13354,4999,14/04/2024 00:00,Loan Payment,7380.311309,Checking Account,Business,Murcia,37.9847,-1.1287,Mobile,EUR,0,0,163.48,419,3144.08,,
13355,5650,10/09/2023 00:00,Card Payment,6784.668359,Checking Account,Standard,Barcelona,41.3874,2.1686,Online,USD,0,0,0,525,5340.41,,
13356,7627,22/12/2023 00:00,Withdrawal,9711.889824,Loan,Gold,Barcelona,41.3874,2.1686,Branch,EUR,0,21.6,0,463,7333.38,,
13357,4408,16/07/2023 00:00,Fee,2017.726476,Savings Account,Gold,Barcelona,41.3874,2.1686,Online,USD,0,0,0,342,7953.95,,
13358,9962,04/12/2023 00:00,Fee,4111.94989,Savings Account,Standard,Seville,37.3891,-5.9845,Branch,EUR,0,0,0,563,6580.71,,
13359,1248,01/10/2024 00:00,Loan Payment,2144.762952,Credit Card,Standard,Seville,37.3891,-5.9845,Online,USD,19.86,0,4.08,578,5436.76,,
13360,9564,17/03/2025 00:00,Fee,5729.546934,Credit Card,Student,Valencia,39.4699,-0.3763,Branch,EUR,12.01,0,0,350,7954.02,,
13361,6950,30/10/2023 00:00,Fee,7298.573394,Credit Card,Standard,Seville,37.3891,-5.9845,Online,EUR,6.93,0,0,773,3699.9,,
13362,3926,03/02/2023 00:00,Deposit,727.926606,Checking Account,Standard,Valencia,39.4699,-0.3763,Online,EUR,0,0,0,710,2370.62,,
13363,8975,15/03/2025 00:00,Card Payment,6817.411761,Checking Account,Gold,Murcia,37.9847,-1.1287,ATM,EUR,0,0,0,828,7819.75,,
13364,4857,28/02/2023 00:00,Card Payment,3629.274956,Savings Account,Platinum,Seville,37.3891,-5.9845,Online,EUR,0,0,0,321,3400.05,,
13365,5930,03/08/2023 00:00,Transfer,6627.207409,Loan,Student,Malaga,36.7213,-4.4214,Online,USD,0,31.7,0,759,1503.52,,
13366,8014,06/03/2023 00:00,Transfer,943.8496295,Mortgage,Student,Bilbao,43.263,-2.935,Mobile,USD,0,0,0,570,2993.57,,
13367,9893,01/12/2023 00:00,Withdrawal,8627.217367,Loan,Business,Barcelona,41.3874,2.1686,Online,EUR,0,50.07,0,819,1328.82,,
13368,7966,30/10/2023 00:00,Transfer,2233.669712,Savings Account,Student,Bilbao,43.263,-2.935,Branch,EUR,0,0,0,665,9852.68,,
13369,7587,04/09/2023 00:00,Card Payment,3675.90836,Savings Account,Standard,Valencia,39.4699,-0.3763,Mobile,EUR,0,0,0,829,9454.25,,
13370,7496,21/02/2024 00:00,Fee,186.2243554,Savings Account,Student,Valencia,39.4699,-0.3763,Branch,EUR,0,0,0,603,1665.09,,
13371,6091,28/05/2023 00:00,Card Payment,2869.059192,Savings Account,Student,Malaga,36.7213,-4.4214,Mobile,USD,0,0,0,529,9944.42,,
13372,9985,28/02/2024 00:00,Deposit,3490.131601,Checking Account,Business,Madrid,40.4168,-3.7038,Branch,EUR,0,0,0,816,6438.57,,
13373,1677,24/07/2024 00:00,Card Payment,4209.730143,Credit Card,Business,Zaragoza,41.6488,-0.8891,Branch,EUR,3.54,0,0,427,6863.56,,
13374,6909,14/02/2025 00:00,Transfer,5067.246028,Credit Card,Student,Seville,37.3891,-5.9845,Branch,EUR,32.47,0,0,764,5204.08,,
13375,2561,23/04/2025 00:00,Fee,1546.401372,Loan,Gold,Malaga,36.7213,-4.4214,Online,EUR,0,42.7,0,558,1498.51,,
13376,5053,02/10/2024 00:00,Card Payment,11615.74713,Loan,Standard,Murcia,37.9847,-1.1287,ATM,EUR,0,34.74,0,742,9391.55,,
13377,9644,06/08/2024 00:00,Fee,3516.569666,Savings Account,Standard,Zaragoza,41.6488,-0.8891,ATM,EUR,0,0,0,521,1879.49,,
13378,4656,26/11/2024 00:00,Loan Payment,427.7962613,Savings Account,Standard,Murcia,37.9847,-1.1287,Mobile,EUR,0,0,51.76,364,1458.8,,
13379,6234,03/04/2023 00:00,Card Payment,1197.654678,Mortgage,Business,Seville,37.3891,-5.9845,Online,EUR,0,0,0,537,3321.08,,
13380,5146,25/05/2024 00:00,Loan Payment,2068.263485,Credit Card,Standard,Bilbao,43.263,-2.935,ATM,EUR,46.53,0,1.42,548,3634.17,,
13381,6488,20/08/2024 00:00,Transfer,1199.544428,Savings Account,Gold,Zaragoza,41.6488,-0.8891,ATM,EUR,0,0,0,455,1117.71,,
13382,9081,04/07/2023 00:00,Loan Payment,6117.042091,Loan,Standard,Malaga,36.7213,-4.4214,Online,EUR,0,33.65,114.34,337,1727.49,,
13383,1209,10/02/2025 00:00,Fee,6666.604668,Loan,Business,Seville,37.3891,-5.9845,Mobile,EUR,0,66,0,716,7653.48,,
13384,5983,25/11/2023 00:00,Fee,1821.015039,Loan,Gold,Murcia,37.9847,-1.1287,Mobile,EUR,0,93.35,0,370,9576.28,,
13385,8141,04/07/2023 00:00,Loan Payment,14505.92551,Mortgage,Student,Zaragoza,41.6488,-0.8891,Online,EUR,0,0,17.61,590,1015.67,,
13386,5945,18/11/2023 00:00,Deposit,4114.872895,Savings Account,Platinum,Malaga,36.7213,-4.4214,Branch,USD,0,0,0,593,4030.68,,
13387,8980,06/04/2024 00:00,Loan Payment,3161.703878,Savings Account,Gold,Bilbao,43.263,-2.935,Mobile,EUR,0,0,161.09,527,3723.27,,
13388,4966,09/04/2023 00:00,Deposit,1389.814103,Savings Account,Business,Seville,37.3891,-5.9845,ATM,EUR,0,0,0,474,5183.36,,
13389,9818,19/05/2024 00:00,Loan Payment,13565.32406,Mortgage,Gold,Barcelona,41.3874,2.1686,Branch,EUR,0,0,19.39,697,4196.25,,
13390,3824,13/10/2023 00:00,Fee,1575.873852,Savings Account,Gold,Malaga,36.7213,-4.4214,Mobile,EUR,0,0,0,425,6635.29,,
13391,2250,02/02/2025 00:00,Card Payment,3129.210634,Credit Card,Business,Valencia,39.4699,-0.3763,Branch,EUR,20.43,0,0,794,1564.23,,
13392,5758,17/04/2024 00:00,Fee,1763.644507,Savings Account,Platinum,Seville,37.3891,-5.9845,ATM,EUR,0,0,0,486,6206.94,,
13393,5363,14/05/2024 00:00,Loan Payment,243.8514508,Savings Account,Student,Malaga,36.7213,-4.4214,Mobile,EUR,0,0,188.9,624,4313.35,,
13394,3163,15/10/2023 00:00,Withdrawal,779.6510094,Loan,Business,Barcelona,41.3874,2.1686,Online,EUR,0,74.21,0,455,6165.69,,
13395,2853,26/04/2024 00:00,Deposit,2375.94923,Savings Account,Student,Malaga,36.7213,-4.4214,Online,EUR,0,0,0,620,2229.65,,
13396,1753,05/04/2023 00:00,Withdrawal,6876.753815,Checking Account,Student,Malaga,36.7213,-4.4214,Mobile,EUR,0,0,0,737,8189.96,,
13397,6448,07/03/2025 00:00,Fee,14042.15095,Mortgage,Standard,Madrid,40.4168,-3.7038,Mobile,EUR,0,0,0,778,2378.93,,
13398,2868,18/05/2023 00:00,Deposit,9634.411446,Loan,Gold,Madrid,40.4168,-3.7038,Mobile,EUR,0,95.35,0,540,7396.91,,
13399,1181,31/07/2024 00:00,Card Payment,6034.716405,Mortgage,Platinum,Zaragoza,41.6488,-0.8891,ATM,EUR,0,0,0,449,3977.56,,
13400,2513,07/06/2024 00:00,Loan Payment,2426.559783,Checking Account,Student,Bilbao,43.263,-2.935,Branch,EUR,0,0,154.23,319,2291.16,,
13401,4344,23/01/2023 00:00,Deposit,2688.01547,Loan,Student,Zaragoza,41.6488,-0.8891,Online,EUR,0,50.69,0,447,1460.05,,
13402,6238,16/10/2024 00:00,Deposit,6691.350566,Loan,Gold,Barcelona,41.3874,2.1686,ATM,EUR,0,60.33,0,583,2162.99,,
13403,8089,19/10/2024 00:00,Transfer,3766.216417,Checking Account,Standard,Malaga,36.7213,-4.4214,ATM,EUR,0,0,0,509,6028.59,,
13404,7401,23/10/2023 00:00,Card Payment,3644.974595,Checking Account,Standard,Madrid,40.4168,-3.7038,Online,USD,0,0,0,694,7717.04,,
13405,3556,06/05/2024 00:00,Deposit,3099.75917,Credit Card,Platinum,Bilbao,43.263,-2.935,Online,EUR,44.74,0,0,692,6452.75,,
13406,7098,20/09/2023 00:00,Card Payment,7230.632358,Loan,Standard,Murcia,37.9847,-1.1287,Mobile,EUR,0,1.68,0,694,2541.09,,
13407,6280,19/04/2023 00:00,Fee,9063.972184,Mortgage,Platinum,Bilbao,43.263,-2.935,Mobile,EUR,0,0,0,616,6802.68,,
13408,5244,27/06/2023 00:00,Card Payment,4366.146584,Savings Account,Platinum,Madrid,40.4168,-3.7038,Mobile,EUR,0,0,0,715,5643.7,,
13409,3164,11/05/2024 00:00,Withdrawal,5939.211733,Checking Account,Student,Murcia,37.9847,-1.1287,Branch,EUR,0,0,0,465,2143.62,,
13410,7601,30/11/2024 00:00,Withdrawal,3233.293337,Credit Card,Platinum,Madrid,40.4168,-3.7038,Online,EUR,47.5,0,0,606,2372.05,,
13411,3021,03/12/2024 00:00,Card Payment,2964.428058,Checking Account,Business,Seville,37.3891,-5.9845,ATM,EUR,0,0,0,501,9892.94,,
13412,3821,19/04/2025 00:00,Loan Payment,3579.852113,Mortgage,Platinum,Valencia,39.4699,-0.3763,Mobile,EUR,0,0,198.93,481,5563.43,,
13413,6938,24/01/2025 00:00,Transfer,856.3556963,Savings Account,Platinum,Murcia,37.9847,-1.1287,Branch,USD,0,0,0,659,9834.3,,
13414,7132,08/08/2024 00:00,Withdrawal,547.6045538,Savings Account,Business,Madrid,40.4168,-3.7038,Branch,USD,0,0,0,635,4418.42,,
13415,6969,27/11/2024 00:00,Withdrawal,273.5972844,Checking Account,Gold,Malaga,36.7213,-4.4214,Branch,EUR,0,0,0,626,7310.17,,
13416,7168,24/03/2025 00:00,Deposit,2086.32731,Savings Account,Standard,Seville,37.3891,-5.9845,Mobile,USD,0,0,0,496,1450.86,,
13417,1713,28/06/2024 00:00,Card Payment,4784.365764,Savings Account,Standard,Bilbao,43.263,-2.935,ATM,USD,0,0,0,772,6777.67,,
13418,8203,07/01/2023 00:00,Fee,8023.213547,Mortgage,Standard,Zaragoza,41.6488,-0.8891,Mobile,EUR,0,0,0,788,2037.63,,
13419,4545,07/05/2025 00:00,Card Payment,5789.281419,Checking Account,Gold,Zaragoza,41.6488,-0.8891,ATM,EUR,0,0,0,756,8322.08,,
13420,9414,06/05/2024 00:00,Card Payment,3896.132214,Credit Card,Business,Bilbao,43.263,-2.935,Branch,EUR,29.01,0,0,560,7717.2,,
13421,1863,19/09/2023 00:00,Fee,3766.001936,Credit Card,Standard,Barcelona,41.3874,2.1686,Mobile,EUR,14.91,0,0,377,4480.21,,
13422,5625,01/08/2024 00:00,Loan Payment,1565.423307,Loan,Standard,Barcelona,41.3874,2.1686,Mobile,EUR,0,69.85,17.06,574,1225.84,,
13423,6307,25/02/2024 00:00,Fee,4478.197421,Mortgage,Platinum,Seville,37.3891,-5.9845,Mobile,EUR,0,0,0,785,9463.27,,
13424,2425,10/05/2024 00:00,Withdrawal,7242.249407,Checking Account,Gold,Madrid,40.4168,-3.7038,Branch,USD,0,0,0,303,4150.12,,
13425,3304,28/03/2024 00:00,Deposit,2447.697532,Savings Account,Standard,Bilbao,43.263,-2.935,Online,EUR,0,0,0,735,3541.25,,
13426,1653,06/09/2024 00:00,Fee,3056.537513,Mortgage,Gold,Malaga,36.7213,-4.4214,ATM,EUR,0,0,0,644,2003.78,,
13427,9129,11/03/2024 00:00,Transfer,5178.510534,Checking Account,Standard,Murcia,37.9847,-1.1287,ATM,EUR,0,0,0,336,6887.14,,
13428,7734,22/04/2023 00:00,Transfer,3166.276821,Checking Account,Standard,Bilbao,43.263,-2.935,Mobile,EUR,0,0,0,744,3165.37,,
13429,1443,01/04/2025 00:00,Transfer,12329.77892,Mortgage,Standard,Malaga,36.7213,-4.4214,ATM,EUR,0,0,0,831,8375.76,,
13430,8459,11/02/2023 00:00,Fee,1396.642961,Mortgage,Business,Zaragoza,41.6488,-0.8891,Branch,EUR,0,0,0,812,5595.87,,
13431,5669,22/12/2024 00:00,Deposit,7782.013822,Mortgage,Platinum,Barcelona,41.3874,2.1686,ATM,EUR,0,0,0,387,7348.76,,
13432,6106,02/07/2023 00:00,Fee,9950.644908,Loan,Business,Seville,37.3891,-5.9845,Online,EUR,0,12.59,0,466,7273.5,,
13433,5436,07/10/2024 00:00,Withdrawal,4259.45191,Savings Account,Gold,Madrid,40.4168,-3.7038,Branch,EUR,0,0,0,718,1980.06,,
13434,3857,12/03/2025 00:00,Fee,5914.50394,Mortgage,Platinum,Madrid,40.4168,-3.7038,Branch,EUR,0,0,0,696,3520.52,,
13435,4039,23/09/2024 00:00,Card Payment,9204.282285,Loan,Student,Barcelona,41.3874,2.1686,Mobile,EUR,0,17.01,0,520,7735.32,,
13436,9291,28/01/2024 00:00,Transfer,9446.221826,Credit Card,Business,Madrid,40.4168,-3.7038,ATM,EUR,41.82,0,0,565,2148.79,,
13437,3737,15/10/2023 00:00,Transfer,7726.804386,Loan,Platinum,Seville,37.3891,-5.9845,Mobile,USD,0,35.38,0,329,3546.89,,
13438,7956,20/04/2024 00:00,Card Payment,4049.200054,Savings Account,Standard,Bilbao,43.263,-2.935,Branch,USD,0,0,0,363,6622.12,,
13439,6239,17/02/2024 00:00,Deposit,5616.181787,Credit Card,Standard,Murcia,37.9847,-1.1287,Branch,EUR,14.33,0,0,396,6993.02,,
